,GEOID,population,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,eviction-rate,score,raw_score,percentage_vacant_housing_units,percent_college_educated,snaps_percentage,percent_poverty,rent_to_income_ratio,unemployment_rate
3041,390490063522,1006.0,100.0,807.0,38750.0,,24.0,4.02,B,0.760,5.38461538461539,60.7764390896921,4.22764227642276,,22.141935483871,4.0
3042,390490063523,989.0,81.51,876.0,37774.0,78500.0,26.5,5.98,B,0.865,1.7636684303351,73.6334405144695,8.07899461400359,,24.747180600413,4.0
3043,390490063531,1691.0,35.64,950.0,65278.0,194800.0,24.4,3.75,B,0.880,4.86202365308804,64.4883920894239,1.10497237569061,,15.3681178957689,4.8
3044,390490063532,1685.0,87.74,738.0,34807.0,110000.0,28.7,6.16,C,0.495,11.8136439267887,48.4407484407484,15.188679245283,,21.7887206596374,4.8
3045,390490063533,1008.0,64.89,742.0,41856.0,111300.0,40.2,1.05,C,0.533,15.0584795321637,62.6845637583893,3.95869191049914,,18.4059633027523,4.8
3046,390490063711,1615.0,63.25,1111.0,62375.0,182900.0,30.0,5.21,B,0.899,5.92286501377411,48.8675958188153,9.37042459736457,,16.7182364729459,3.8
3047,390490063712,2257.0,17.08,1312.0,63148.0,168500.0,44.1,7.43,B,0.909,0.0,50.0,8.66336633663366,,20.6942420979287,3.8
3048,390490063713,1929.0,52.02,949.0,51303.0,158200.0,21.8,3.74,B,0.891,0.0,57.6109215017065,3.78096479791395,,16.7241681772996,3.8
3049,390490063714,1489.0,62.11,985.0,70250.0,161000.0,20.9,3.2,B,0.902,5.78279266572638,46.58203125,12.111801242236,,14.2633451957295,3.8
3050,390490063721,2125.0,74.23,951.0,51177.0,189000.0,22.5,4.01,A,0.926,0.0,41.2723041117145,24.537607891492,,17.6563690720441,2.8
3051,390490063722,2643.0,64.67,866.0,51882.0,213700.0,23.9,2.9,B,0.832,5.08849557522124,46.0945033751205,3.58851674641148,,17.1157626922632,2.8
3052,390490063723,1870.0,32.81,748.0,63897.0,165000.0,50.0,5.12,B,0.733,11.7850953206239,31.6614420062696,17.8781925343811,,12.1695854265458,2.8
3053,390490063831,2747.0,10.66,1380.0,145147.0,441000.0,29.7,0.0,A,0.990,8.21791320406279,67.65625,0.704225352112676,,10.1772685622162,3.3
3054,390490063832,2591.0,72.07,954.0,62574.0,144300.0,21.1,2.44,B,0.885,0.0,36.4331210191083,13.1130063965885,,14.3062613865184,3.3
3055,390490063833,1255.0,38.61,936.0,70236.0,184100.0,24.6,5.98,A,0.918,2.20994475138122,40.6340057636888,0.0,,12.5747479924825,3.3
3056,390490063834,1298.0,91.25,1091.0,56591.0,118600.0,19.6,4.83,B,0.704,18.8405797101449,37.2848948374761,8.03571428571429,,18.5753918467601,3.3
3057,390490063835,1283.0,61.09,1088.0,68036.0,171400.0,23.6,3.02,B,0.909,7.57097791798107,45.9685863874346,9.38566552901024,,16.2443412311129,3.3
3058,390490063841,543.0,89.02,995.0,56136.0,,22.4,1.17,B,0.898,12.9973474801061,32.719836400818,0.0,,17.5502351432236,1.5
3059,390490063842,2085.0,29.19,1047.0,98256.0,216100.0,25.7,5.59,A,0.969,5.20547945205479,54.4689119170985,2.02312138728324,,9.26966292134832,1.5
3060,390490063843,1747.0,24.4,897.0,69653.0,167500.0,27.1,3.54,B,0.891,7.24852071005917,55.9040590405904,3.98724082934609,,11.0088581970626,1.5
3061,390490063844,636.0,0.0,,96553.0,234200.0,,0.0,A,0.963,0.0,66.5903890160183,0.0,,,1.5
3062,390490063845,1785.0,95.0,980.0,61261.0,179000.0,19.5,4.06,A,0.924,0.0,56.9837189374464,0.0,,16.2387163121725,1.5
3063,390490063861,1334.0,75.36,1314.0,53750.0,137800.0,26.6,5.9,B,0.883,12.9886506935687,53.4068136272545,2.46376811594203,,25.6744186046512,1.8
3064,390490063862,1814.0,72.1,1095.0,53919.0,170800.0,26.7,5.7,B,0.900,1.1611030478955,51.7915309446254,13.215859030837,,19.0285428142213,1.8
3065,390490063863,1152.0,9.05,1288.0,98106.0,183400.0,50.0,2.86,A,0.952,0.0,53.4942820838628,0.0,,12.6964711638432,1.8
3066,390490063871,2140.0,73.45,907.0,46657.0,137800.0,25.7,6.2,B,0.825,0.0,37.2881355932203,15.5499367888748,,16.8977859699509,5.4
3067,390490063872,802.0,0.0,,97019.0,215600.0,,4.55,A,0.954,0.0,63.7546468401487,0.0,,,5.4
3068,390490063873,503.0,12.92,,83370.0,240800.0,,0.0,B,0.909,0.0,49.5121951219512,0.0,,,5.4
3069,390490063874,2601.0,79.06,918.0,60208.0,127100.0,20.6,1.79,B,0.855,1.73490631505899,68.8901038819027,1.42959256611866,,16.6622375764018,5.4
3070,390490063911,2166.0,4.69,,119265.0,294000.0,,4.17,A,0.969,0.0,72.1179624664879,0.0,,,1.5
3071,390490063912,3050.0,3.44,1438.0,137656.0,335900.0,22.9,10.26,A,0.978,2.38726790450928,82.9349904397705,0.0,,10.3562503632243,1.5
3072,390490063921,2186.0,10.18,1240.0,112426.0,270000.0,14.9,2.86,A,0.964,0.0,64.6153846153846,2.51497005988024,,10.4388664543789,0.8
3073,390490063922,1819.0,3.05,,129583.0,319500.0,,3.45,A,0.971,3.64145658263305,76.5191297824456,0.0,,,0.8
3074,390490063923,464.0,13.17,,197656.0,347000.0,,0.0,A,0.983,0.0,85.0,0.0,,,0.8
3075,390490063931,2825.0,17.45,890.0,90987.0,201600.0,18.0,7.14,A,0.934,3.72184133202742,58.2371458551941,0.417972831765935,,10.1421082132612,4.1
3076,390490063932,1789.0,13.03,1941.0,93828.0,216200.0,34.4,10.64,A,0.979,2.95566502463054,62.6485568760611,4.90693739424704,,20.1304514643816,4.1
3077,390490063933,1389.0,32.13,861.0,63000.0,157000.0,32.0,2.14,B,0.852,0.0,39.9276236429433,19.0045248868778,,12.952380952381,4.1
3078,390490063941,1015.0,11.14,1560.0,91324.0,160200.0,16.1,3.77,A,0.942,12.6315789473684,54.7923322683706,0.0,,17.2528579562875,6.3
3079,390490063942,1763.0,16.44,1034.0,60417.0,143000.0,15.7,2.78,B,0.790,5.82386363636364,44.9222323879232,7.99396681749623,,18.1538308754159,6.3
3080,390490063951,2192.0,31.38,1101.0,57845.0,133000.0,36.3,7.14,B,0.727,11.7551020408163,47.0846394984326,9.49720670391061,,21.7201140980206,6.0
3081,390490063952,1217.0,66.17,964.0,48688.0,126900.0,27.8,3.03,B,0.812,17.8385416666667,52.4405506883605,0.0,,20.087085113375,6.0
3082,390490063961,1631.0,62.68,870.0,52972.0,221300.0,26.8,3.5,B,0.860,5.53549939831528,50.8620689655172,1.52866242038217,,16.6503058219437,3.8
3083,390490063962,848.0,50.0,398.0,35227.0,111400.0,29.9,6.69,C,0.357,0.0,37.3820754716981,17.6923076923077,,13.5577823828314,3.8
3084,390490063963,782.0,40.24,1077.0,52708.0,191100.0,37.0,12.88,B,0.875,12.3684210526316,39.8484848484849,11.7117117117117,,18.9420960764969,3.8
3085,390490063964,1626.0,87.34,873.0,48525.0,185800.0,25.9,2.09,B,0.888,0.0,44.9830890642616,39.0825688073394,,17.9289026275116,3.8
3086,390490064101,723.0,9.59,,146023.0,424000.0,,0.0,A,0.966,0.0,89.1213389121339,0.0,,,3.2
3087,390490064102,940.0,49.66,886.0,75320.0,548500.0,17.9,3.04,B,0.824,12.7952755905512,72.7144866385373,5.4176072234763,,12.5544344131705,3.2
3088,390490064103,1162.0,10.45,742.0,110221.0,335200.0,24.6,5.38,B,0.727,8.57699805068226,78.1862745098039,1.70575692963753,,7.32709737708785,3.2
3089,390490064301,849.0,23.71,,93500.0,286900.0,22.6,0.0,A,0.963,0.0,82.7882960413081,0.0,,,2.3
3090,390490064302,1114.0,7.39,1389.0,115625.0,299800.0,32.5,11.11,A,0.957,6.18811881188119,71.4285714285714,1.84696569920844,,11.820972972973,2.3
3091,390490064303,862.0,0.0,,120357.0,409400.0,,20.0,A,0.952,3.1055900621118,85.1657940663176,5.12820512820513,,,2.3
3092,390490064304,808.0,76.55,1080.0,55000.0,273600.0,26.6,1.58,B,0.783,2.51256281407035,61.1599297012302,21.1340206185567,,19.9854545454545,2.3
3093,390490064305,1019.0,67.47,894.0,60673.0,233800.0,23.0,5.3,B,0.790,9.78260869565217,63.4615384615385,5.54216867469879,,14.8138381158011,2.3
3094,390490065001,900.0,8.31,,172031.0,405700.0,,11.54,A,0.966,12.2448979591837,90.7608695652174,0.0,,,2.6
3095,390490065002,724.0,31.7,1125.0,108214.0,585300.0,17.2,3.97,A,0.955,0.0,86.9731800766284,0.0,,11.8210213096272,2.6
3096,390490065003,890.0,12.8,,137031.0,486300.0,,0.0,A,0.966,3.02013422818792,97.265625,0.0,,,2.6
3097,390490065004,903.0,7.42,,241719.0,591700.0,,1.19,A,0.966,13.3333333333333,85.6666666666667,0.0,,,2.6
3098,390490066001,1285.0,28.09,889.0,104063.0,354500.0,31.4,0.0,B,0.873,0.0,69.5464362850972,3.92927308447937,,8.63707561765469,3.5
3099,390490066002,1508.0,16.43,913.0,108889.0,395700.0,18.0,4.84,B,0.885,5.19262981574539,83.75,1.76678445229682,,8.76121554978005,3.5
3100,390490066003,1299.0,21.2,897.0,110000.0,383300.0,29.2,1.33,B,0.834,18.4210526315789,76.3812154696133,5.29953917050691,,9.04363636363636,3.5
3101,390490067101,1406.0,51.8,768.0,40510.0,195500.0,27.5,2.79,B,0.725,0.0,50.7568113017154,4.12782956058589,,19.1952604295236,3.0
3102,390490067102,1326.0,13.58,886.0,102813.0,316700.0,32.9,10.2,B,0.864,2.32974910394265,86.358754027927,2.75229357798165,,8.4036065478101,3.0
3103,390490067211,527.0,2.0,,106667.0,213200.0,,0.0,A,0.947,0.0,74.9419953596288,0.0,,,3.1
3104,390490067212,967.0,9.97,1178.0,103875.0,291000.0,13.6,4.12,A,0.963,0.0,66.027397260274,4.0920716112532,,11.2173285198556,3.1
3105,390490067213,891.0,0.0,,85288.0,273900.0,,0.0,A,0.955,0.0,72.2852512155592,0.0,,,3.1
3106,390490067214,955.0,6.76,,117750.0,232200.0,,4.35,A,0.983,0.0,87.758346581876,0.0,,,3.1
3107,390490067221,1446.0,20.38,579.0,96488.0,242100.0,27.0,4.0,B,0.908,0.0,65.7692307692308,0.0,,6.0442749357433,3.2
3108,390490067222,852.0,89.94,849.0,37069.0,166400.0,29.2,2.56,B,0.854,0.0,33.7972166998012,14.367816091954,,22.3367234076992,3.2
3109,390490067223,775.0,4.89,,85733.0,227000.0,,4.0,A,0.956,0.0,61.6379310344828,0.0,,,3.2
3110,390490068101,1177.0,27.31,995.0,76458.0,190400.0,22.1,3.31,B,0.905,5.29531568228106,64.0099626400996,3.2258064516129,,12.0065918543514,1.6
3111,390490068102,1027.0,2.39,,82165.0,191400.0,,6.82,A,0.923,6.30081300813008,65.1761517615176,1.08459869848156,,,1.6
3112,390490068211,1549.0,94.78,623.0,29821.0,129500.0,27.4,5.57,D,0.314,24.9521988527725,20.1138519924099,38.343949044586,,19.4762080413132,6.6
3113,390490068212,2038.0,45.1,692.0,43036.0,137600.0,26.5,5.02,C,0.564,1.74311926605505,42.4605334784976,6.1624649859944,,17.092666604703,6.6
3114,390490068221,828.0,17.16,957.0,62500.0,133100.0,35.5,1.83,B,0.759,10.2678571428571,53.1746031746032,3.73134328358209,,14.88,3.2
3115,390490068222,1257.0,17.18,740.0,77143.0,191700.0,21.9,5.1,B,0.863,2.60223048327138,52.5076765609007,1.14503816793893,,9.50442684365399,3.2
3116,390490069101,849.0,3.1,,138125.0,332000.0,,16.67,A,0.967,0.0,80.2547770700637,0.0,,,0.5
3117,390490069102,790.0,17.18,850.0,133558.0,330100.0,21.7,0.0,B,0.878,0.0,78.8235294117647,2.06185567010309,,6.64879677743003,0.5
3118,390490069211,926.0,59.44,813.0,33095.0,115000.0,24.2,5.36,B,0.736,5.08474576271187,33.535660091047,6.37755102040816,,22.1544039885179,6.8
3119,390490069212,969.0,38.89,855.0,44730.0,99500.0,30.2,3.23,C,0.556,12.1951219512195,21.9414893617021,12.5,,19.5841716968478,6.8
3120,390490069213,930.0,100.0,687.0,27216.0,,31.7,7.39,C,0.372,25.5813953488372,22.2707423580786,21.3541666666667,,24.9559082892416,6.8
3121,390490069214,918.0,18.72,970.0,42266.0,111800.0,50.0,4.4,B,0.714,7.39957716701903,28.6775631500743,3.88127853881279,,18.0570671461695,6.8
3122,390490069231,835.0,20.87,719.0,50750.0,110200.0,22.5,1.89,C,0.601,5.93607305936073,38.4266263237519,0.0,,14.6364532019704,5.4
3123,390490069232,748.0,67.11,677.0,33657.0,131800.0,30.9,4.43,C,0.636,7.09876543209876,21.3872832369942,33.8870431893688,,18.7182458329619,5.4
3124,390490069233,794.0,19.87,865.0,53487.0,124400.0,35.6,5.81,B,0.658,8.35820895522388,20.4658901830283,2.28013029315961,,15.211172808346,5.4
3125,390490069234,971.0,0.0,,67955.0,128900.0,,0.0,C,0.626,8.09399477806789,29.3871866295265,9.65909090909091,,,5.4
3126,390490069241,2017.0,9.38,775.0,59539.0,116100.0,33.2,3.36,C,0.534,7.42637644046095,17.3169062286105,8.96358543417367,,12.5967853003913,5.8
3127,390490069242,1723.0,89.01,655.0,32951.0,140900.0,29.7,4.91,C,0.458,20.1432408236347,18.1663837011885,19.5067264573991,,19.9204879973294,5.8
3128,390490069311,1132.0,80.24,764.0,25050.0,117200.0,37.3,5.78,C,0.465,10.2836879432624,6.95266272189349,37.9446640316205,,29.2694610778443,2.9
3129,390490069312,588.0,69.79,781.0,43211.0,54000.0,18.0,3.43,C,0.606,0.0,28.1995661605206,15.7446808510638,,17.52331582236,2.9
3130,390490069313,1838.0,36.96,644.0,40435.0,111400.0,32.3,6.97,C,0.426,5.60747663551402,22.082717872969,28.5478547854785,,16.1444293310251,2.9
3131,390490069314,1333.0,64.44,766.0,23920.0,113700.0,35.4,3.63,C,0.557,6.81818181818182,20.2127659574468,45.1871657754011,,29.7993311036789,2.9
3132,390490069315,815.0,89.14,900.0,45212.0,67000.0,27.5,8.06,D,0.256,26.7782426778243,6.85543964232489,32.8571428571429,,18.7649296646908,2.9
3133,390490069316,974.0,32.95,578.0,60682.0,115300.0,26.3,5.34,C,0.488,14.3564356435644,42.5531914893617,12.7167630057803,,10.4413170297617,2.9
3134,390490069321,1050.0,43.96,723.0,37958.0,130900.0,27.4,2.45,B,0.653,0.0,24.4137931034483,12.3006833712984,,19.4741556457137,5.3
3135,390490069322,1074.0,40.96,479.0,37418.0,126800.0,25.7,5.65,C,0.534,0.0,41.6918429003021,13.2530120481928,,12.5394195307071,5.3
3136,390490069323,1021.0,17.36,,66154.0,139100.0,,1.52,B,0.690,6.76328502415459,32.0,19.1709844559585,,,5.3
3137,390490069324,1226.0,35.96,1330.0,29596.0,111700.0,35.6,8.15,B,0.727,11.1340206185567,21.0619469026549,7.88863109048724,,42.8165968374105,5.3
3138,390490069325,963.0,10.53,,77212.0,127600.0,,8.93,B,0.815,0.0,27.0642201834862,9.14127423822715,,,5.3
3139,390490069326,806.0,17.03,,64283.0,137600.0,,4.19,B,0.806,0.0,19.6671709531014,9.46372239747634,,,5.3
3140,390490069331,2040.0,67.97,814.0,29894.0,108000.0,50.0,1.22,C,0.488,8.30140485312899,14.051724137931,45.2646239554318,,28.0591423028032,6.8
3141,390490069332,1364.0,86.69,790.0,26875.0,136600.0,26.8,4.73,B,0.699,14.903129657228,20.383275261324,40.1050788091068,,29.3804651162791,6.8
3142,390490069333,864.0,98.6,547.0,15000.0,,38.0,7.66,C,0.355,10.873440285205,16.2826420890937,31.8,,34.32,6.8
3143,390490069334,1145.0,100.0,715.0,27172.0,,33.0,4.71,D,0.117,21.6383307573416,4.81144343302991,44.7731755424063,,23.2739584866775,6.8
3144,390490069421,1351.0,73.31,788.0,39704.0,140300.0,23.6,4.41,B,0.684,6.33561643835616,37.2972972972973,11.7001828153565,,19.403586540399,5.4
3145,390490069431,876.0,28.49,988.0,63056.0,113300.0,35.1,2.91,C,0.536,1.71428571428571,25.5707762557078,11.046511627907,,14.767825425019,3.2
3146,390490069432,1421.0,58.4,773.0,30089.0,115600.0,50.0,2.14,C,0.577,13.7809187279152,18.8365650969529,45.4918032786885,,25.7236863970222,3.2
3147,390490069433,1274.0,15.15,1088.0,61667.0,110100.0,19.4,2.27,B,0.662,5.88235294117647,24.2609582059123,8.90151515151515,,16.2485608185902,3.2
3148,390490069434,925.0,69.57,742.0,41250.0,105200.0,26.7,4.35,C,0.505,9.24170616113744,30.6228373702422,12.463768115942,,17.2218181818182,3.2
3149,390490069441,819.0,19.87,730.0,67589.0,145500.0,32.0,9.26,B,0.804,2.46153846153846,49.3569131832797,18.6119873817035,,9.60511325807454,4.4
3150,390490069442,1321.0,39.69,841.0,61500.0,143300.0,26.1,3.97,B,0.784,5.14096185737977,35.9028511087645,8.91608391608392,,13.8341463414634,4.4
3151,390490069443,640.0,13.31,1325.0,52621.0,111300.0,20.8,0.0,C,0.627,17.0347003154574,40.5228758169935,12.5475285171103,,24.5149275004276,4.4
3152,390490069444,1339.0,39.7,1035.0,56250.0,140000.0,28.4,1.5,B,0.737,8.16944024205749,39.5121951219512,17.2981878088962,,17.472,4.4
3153,390490069451,1632.0,79.87,897.0,31994.0,73800.0,41.7,7.84,C,0.399,12.3906705539359,14.2713567839196,37.1048252911814,,26.2924298305932,2.5
3154,390490069452,2330.0,90.99,789.0,33553.0,180200.0,26.3,2.82,C,0.524,12.87284144427,20.0611620795107,17.3873873873874,,22.2454027955771,2.5
3155,390490069453,2042.0,85.88,728.0,33799.0,127900.0,25.9,3.55,C,0.590,1.73410404624277,14.3146522619851,28.7058823529412,,20.6988372437054,2.5
3156,390490069501,1905.0,0.0,,101585.0,271700.0,,5.71,A,0.963,0.818713450292398,67.04021094265,1.29716981132075,,,2.2
3157,390490069502,819.0,3.83,,64722.0,222100.0,,3.57,A,0.951,2.4896265560166,58.9641434262948,0.0,,,2.2
3158,390490069901,1452.0,29.73,744.0,51442.0,177100.0,26.4,6.51,B,0.738,8.02377414561664,59.812108559499,2.74636510500808,,14.6728354263054,2.8
3159,390490069902,1305.0,22.65,1232.0,114453.0,225600.0,34.3,10.87,A,0.957,7.31132075471698,62.3515439429929,15.5216284987277,,9.38376451469162,2.8
3160,390490069903,2056.0,0.0,,89063.0,192200.0,,0.0,A,0.938,0.0,51.3169073916738,2.30642504118616,,,2.8
3161,390490069904,649.0,100.0,721.0,31875.0,,28.2,4.45,B,0.851,6.95488721804511,38.3673469387755,0.0,,23.6047058823529,2.8
3162,390490069905,1596.0,100.0,818.0,22435.0,,48.6,5.83,C,0.482,11.5511551155116,11.8959107806691,36.5671641791045,,31.4508580343214,2.8
3163,390490070101,996.0,33.81,735.0,71210.0,105800.0,40.0,0.54,C,0.568,0.0,36.0759493670886,11.4285714285714,,10.2457520011234,5.3
3164,390490070102,728.0,43.67,690.0,67454.0,150800.0,17.7,2.87,C,0.515,14.0350877192982,34.1860465116279,8.57142857142857,,10.5316215495004,5.3
3165,390490070103,2142.0,45.69,687.0,28125.0,221000.0,50.0,5.47,B,0.904,0.0,49.6078431372549,0.0,,27.1786666666667,5.3
3166,390490070201,1809.0,2.27,,81083.0,153500.0,,2.04,B,0.902,0.0,41.9157088122605,1.84397163120567,,,3.7
3167,390490070202,1533.0,28.02,1080.0,67417.0,156300.0,33.2,6.94,B,0.829,7.37812911725955,52.9411764705882,4.12517780938834,,14.8093210911195,3.7
3168,390490070203,1716.0,5.6,,106741.0,212100.0,,10.42,A,0.952,0.0,64.5454545454545,3.32749562171629,,,3.7
3169,390490070204,1237.0,26.93,918.0,65875.0,200900.0,40.9,3.94,B,0.898,0.0,48.4409799554566,3.01318267419962,,12.9153700189753,3.7
3170,390490070411,2192.0,51.98,1050.0,67045.0,215800.0,23.6,3.74,A,0.945,8.098271155596,60.5326876513317,0.495049504950495,,15.5179357148184,3.9
3171,390490070431,3038.0,73.4,1025.0,49922.0,79800.0,27.0,3.89,B,0.657,9.80123372172721,32.0773930753564,11.1702127659574,,19.5665237770923,5.8
3172,390490070432,1849.0,51.8,974.0,68922.0,166000.0,22.1,3.16,B,0.904,4.5398773006135,61.2244897959184,5.65552699228792,,15.1649690954993,5.8
3173,390490070441,1732.0,95.43,1113.0,71601.0,241300.0,19.2,1.54,A,0.955,7.25446428571429,68.5,0.0,,15.1171073029706,1.8
3174,390490070442,1681.0,77.01,952.0,55648.0,361300.0,24.4,3.58,A,0.917,11.0582639714625,38.2309941520468,0.0,,17.0787809085681,1.8
3175,390490070443,2870.0,36.46,923.0,88051.0,214800.0,18.6,1.9,A,0.952,1.70250896057348,63.0497131931166,0.0,,10.589317554599,1.8
3176,390490070471,1232.0,16.41,974.0,81875.0,187300.0,13.7,3.13,A,0.947,0.0,47.7447744774477,2.9296875,,10.8018320610687,2.3
3177,390490070472,2566.0,79.51,950.0,46149.0,119800.0,23.6,2.11,B,0.744,6.06060606060606,41.3192283758556,6.10287707061901,,19.5020477150101,2.3
3178,390490070481,3573.0,22.65,1193.0,65347.0,118600.0,24.0,2.37,B,0.860,2.90620871862616,54.2655014565127,4.76190476190476,,18.9511377722007,7.3
3179,390490070482,2863.0,36.23,1075.0,81815.0,161500.0,20.9,1.91,A,0.950,0.0,54.9573560767591,0.0,,13.8752062580211,7.3
3180,390490071121,2925.0,14.77,1026.0,59877.0,127600.0,24.3,0.91,B,0.816,3.07692307692308,35.5380577427822,14.1636141636142,,13.2271155869533,10.2
3181,390490071122,1755.0,28.84,809.0,64141.0,157300.0,41.2,3.65,B,0.832,3.2258064516129,40.2029664324746,2.89855072463768,,12.3852138257901,10.2
3182,390490071123,1666.0,30.09,882.0,38347.0,109900.0,50.0,3.83,B,0.740,7.75862068965517,25.1366120218579,24.6728971962617,,22.218165697447,10.2
3183,390490071131,897.0,31.02,1217.0,51375.0,99000.0,50.0,2.86,B,0.653,13.6752136752137,15.2482269503546,41.5841584158416,,20.7182481751825,5.2
3184,390490071132,1251.0,48.84,737.0,51220.0,131200.0,35.6,4.98,C,0.637,4.84581497797357,35.9534206695779,21.0648148148148,,13.4244435767278,5.2
3185,390490071133,2690.0,34.08,736.0,47847.0,121600.0,28.1,5.24,C,0.551,2.00181983621474,33.1957547169811,20.5199628597957,,13.5933287353439,5.2
3186,390490071141,1314.0,63.85,933.0,46071.0,164700.0,33.5,3.83,B,0.903,0.0,44.340723453909,16.1870503597122,,21.4885719867162,6.5
3187,390490071142,984.0,38.53,1050.0,,128000.0,50.0,5.94,B,0.783,0.0,25.8445945945946,20.4128440366972,,,6.5
3188,390490071143,2493.0,51.86,918.0,55647.0,114900.0,29.6,3.57,C,0.618,23.6766809728183,37.8596087456847,14.9381541389153,,17.0790878214459,6.5
3189,390490071151,1121.0,95.87,,49241.0,,30.9,3.84,B,0.830,13.7982195845697,37.1944739638682,3.27022375215146,,,3.6
3190,390490071152,833.0,74.3,788.0,34167.0,71700.0,26.8,6.8,B,0.795,4.56273764258555,28.3699059561129,3.58565737051793,,24.6553692159101,3.6
3191,390490071153,1272.0,54.33,865.0,45110.0,162200.0,24.1,2.08,B,0.842,7.20268006700168,32.2055137844612,2.70758122743682,,20.164043449346,3.6
3192,390490071154,422.0,0.0,,100179.0,132500.0,,5.8,B,0.908,0.0,43.030303030303,0.0,,,3.6
3193,390490071155,1136.0,87.52,810.0,25489.0,,45.3,2.87,B,0.730,6.75287356321839,24.8990578734859,21.2634822804314,,31.213464631802,3.6
3194,390490071201,1856.0,18.43,1220.0,53750.0,115200.0,31.4,3.03,B,0.681,7.13266761768902,21.6101694915254,10.5990783410138,,22.7497674418605,7.1
3195,390490071202,1716.0,56.3,967.0,53333.0,120600.0,26.3,4.14,B,0.696,5.16304347826087,30.9872029250457,9.88538681948424,,16.7401046256539,7.1
3196,390490071203,1412.0,18.43,1356.0,74966.0,129300.0,22.5,7.07,B,0.676,9.73630831643002,30.164888457808,7.41573033707865,,18.1842435237308,7.1
3197,390490071321,1002.0,19.31,1096.0,80848.0,152300.0,35.1,7.41,A,0.936,9.93788819875776,60.8757062146893,0.0,,12.4529982188799,4.3
3198,390490071322,2477.0,60.46,1080.0,61161.0,120600.0,20.0,2.77,B,0.852,8.17661488143908,51.8058690744921,1.15761353517364,,17.8937558247903,4.3
3199,390490071323,2383.0,58.53,1074.0,51997.0,167900.0,25.4,4.97,B,0.898,6.76190476190476,45.7528957528958,0.0,,21.4627766986557,4.3
