GEOID,unemployment_rate
390998139003,26.9
390998140001,25.1
390998140002,25.1
390998140003,25.1
390998140004,25.1
390998141001,17.4
390998141002,17.4
390998141003,17.4
391010001001,10.9
391010002001,20.2
391010002002,20.2
391010002003,20.2
391010002004,20.2
391010003001,18.0
391010003002,18.0
391010003003,18.0
391010004001,5.3
391010004002,5.3
391010004003,5.3
391010005011,12.5
391010005012,12.5
391010005013,12.5
391010005021,9.2
391010005022,9.2
391010005023,9.2
391010006001,9.2
391010006002,9.2
391010006003,9.2
391010006004,9.2
391010007001,2.6
391010007002,2.6
391010008001,9.4
391010008002,9.4
391010009001,15.7
391010009002,15.7
391010009003,15.7
391010009004,15.7
391010009005,15.7
391010010001,3.6
391010010002,3.6
391010011001,7.4
391010011002,7.4
391010011003,7.4
391010101001,3.7
391010101002,3.7
391010101003,3.7
391010101004,3.7
391010101005,3.7
391010102011,1.5
391010102012,1.5
391010102013,1.5
391010102014,1.5
391010102021,0.0
391010103001,5.0
391010103002,5.0
391010103003,5.0
391010103004,5.0
391010103005,5.0
391010104001,5.8
391010104002,5.8
391010104003,5.8
391010105001,4.9
391010105002,4.9
391010105003,4.9
391010105004,4.9
391034001001,3.9
391034001002,3.9
391034001003,3.9
391034001004,3.9
391034020001,3.3
391034020002,3.3
391034020003,3.3
391034030011,2.3
391034030012,2.3
391034030021,4.2
391034030022,4.2
391034040001,2.1
391034040002,2.1
391034050001,3.1
391034050002,3.1
391034060001,2.2
391034060002,2.2
391034060003,2.2
391034070001,6.7
391034070002,6.7
391034070003,6.7
391034070004,6.7
391034080011,5.2
391034080012,5.2
391034080013,5.2
391034080021,3.8
391034080031,4.0
391034080032,4.0
391034081001,5.2
391034081002,5.2
391034081003,5.2
391034081004,5.2
391034081005,5.2
391034082011,2.3
391034082012,2.3
391034082013,2.3
391034082021,2.8
391034082022,2.8
391034082023,2.8
391034083011,2.6
391034083012,2.6
391034083021,2.9
391034083022,2.9
391034083023,2.9
391034083024,2.9
391034090011,5.5
391034090012,5.5
391034090021,3.6
391034090022,3.6
391034090023,3.6
391034100001,5.4
391034100002,5.4
391034100003,5.4
391034110011,7.7
391034110021,4.6
391034110022,4.6
391034110023,4.6
391034120001,3.1
391034120002,3.1
391034120003,3.1
391034120004,3.1
391034130001,3.3
391034130002,3.3
391034130003,3.3
391034130004,3.3
391034151001,5.0
391034151002,5.0
391034152001,3.8
391034152002,3.8
391034152003,3.8
391034153001,4.6
391034153002,4.6
391034153003,4.6
391034154001,5.0
391034154002,5.0
391034154003,5.0
391034158001,0.6
391034158002,0.6
391034160001,1.4
391034160002,1.4
391034160003,1.4
391034160004,1.4
391034161001,4.0
391034161002,4.0
391034161003,4.0
391034162001,6.0
391034162002,6.0
391034163001,3.8
391034163002,3.8
391034164001,3.6
391034164002,3.6
391034164003,3.6
391034170001,4.0
391034170002,4.0
391034170003,4.0
391034170004,4.0
391034170005,4.0
391034170006,4.0
391034171001,4.6
391034171002,4.6
391034171003,4.6
391034171004,4.6
391034171005,4.6
391034172001,5.2
391034172002,5.2
391034172003,5.2
391034172004,5.2
391034173001,5.9
391034173002,5.9
391034173003,5.9
391059641001,10.1
391059641002,10.1
391059641003,10.1
391059641004,10.1
391059642001,9.3
391059642002,9.3
391059642003,9.3
391059642004,9.3
391059643001,12.0
391059643002,12.0
391059643003,12.0
391059643004,12.0
391059644001,19.5
391059644002,19.5
391059644003,19.5
391059644004,19.5
391059645001,9.5
391059645002,9.5
391059645003,9.5
391059646001,9.3
391059646002,9.3
391059646003,9.3
391059646004,9.3
391079672001,5.1
391079672002,5.1
391079672003,5.1
391079672004,5.1
391079673001,1.6
391079673002,1.6
391079673003,1.6
391079673004,1.6
391079674001,8.3
391079674002,8.3
391079674003,8.3
391079674004,8.3
391079675001,3.8
391079675002,3.8
391079675003,3.8
391079675004,3.8
391079676001,8.9
391079676002,8.9
391079676003,8.9
391079677001,2.3
391079677002,2.3
391079677003,2.3
391079677004,2.3
391079678001,10.2
391079678002,10.2
391079679001,1.7
391079679002,1.7
391079679003,1.7
391079679004,1.7
391079680001,2.3
391079680002,2.3
391079680003,2.3
391079680004,2.3
391093001001,5.4
391093001002,5.4
391093001003,5.4
391093150011,3.6
391093150012,3.6
391093150021,10.8
391093150022,10.8
391093150023,10.8
391093150024,10.8
391093150025,10.8
391093151001,11.2
391093151002,11.2
391093151003,11.2
391093151004,11.2
391093151005,11.2
391093151006,11.2
391093151007,11.2
391093153001,7.1
391093153002,7.1
391093153003,7.1
391093153004,7.1
391093153005,7.1
391093153006,7.1
391093201001,5.8
391093201002,5.8
391093201003,5.8
391093250001,10.3
391093250002,10.3
391093301001,4.3
391093301002,4.3
391093301003,4.3
391093401001,4.8
391093401002,4.8
391093401003,4.8
391093401004,4.8
391093401005,4.8
391093450001,3.0
391093450002,3.0
391093450003,3.0
391093450004,3.0
391093501001,4.6
391093501002,4.6
391093501003,4.6
391093501004,4.6
391093501005,4.6
391093501006,4.6
391093550011,4.2
391093550012,4.2
391093550013,4.2
391093550014,4.2
391093550021,1.6
391093550022,1.6
391093650001,2.5
391093650002,2.5
391093650003,2.5
391093650004,2.5
391093650005,2.5
391093650006,2.5
391093651011,8.5
391093651012,8.5
391093651013,8.5
391093651021,5.0
391093651022,5.0
391093651023,5.0
391093651024,5.0
391093652001,8.4
391093652002,8.4
391093652003,8.4
391093652004,8.4
391093652005,8.4
391093653011,5.6
391093653012,5.6
391093653013,5.6
391093653014,5.6
391093653015,5.6
391093653021,2.4
391093653022,2.4
391093653023,2.4
391093801001,3.3
391093801002,3.3
391093801003,3.3
391093801004,3.3
391093901001,3.9
391093901002,3.9
391093901003,3.9
391093901004,3.9
391119666001,7.8
391119666002,7.8
391119666003,7.8
391119666004,7.8
391119667001,7.5
391119667002,7.5
391119667003,7.5
391119667004,7.5
391119668001,4.9
391119668002,4.9
391119668003,4.9
391119668004,4.9
391119669001,4.9
391119669002,4.9
391119669003,4.9
391119669004,4.9
391130001001,20.1
391130001002,20.1
391130001003,20.1
391130002001,27.6
391130002002,27.6
391130002003,27.6
391130003001,17.7
391130003002,17.7
391130003003,17.7
391130004001,16.9
391130004002,16.9
391130004003,16.9
391130004004,16.9
391130005001,10.4
391130005002,10.4
391130005003,10.4
391130005004,10.4
391130005005,10.4
391130006001,11.0
391130006002,11.0
391130007001,29.9
391130007002,29.9
391130007003,29.9
391130007004,29.9
391130008011,19.6
391130008012,19.6
391130008013,19.6
391130008021,15.8
391130008022,15.8
391130008023,15.8
391130009001,6.5
391130009002,6.5
391130009003,6.5
391130009004,6.5
391130010001,6.6
391130010002,6.6
391130011001,16.6
391130011002,16.6
391130011003,16.6
391130011004,16.6
391130011005,16.6
391130012001,9.2
391130015011,9.3
391130015012,9.3
391130016001,14.2
391130016002,14.2
391130017001,15.2
391130017002,15.2
391130018001,19.0
391130018002,19.0
391130018003,19.0
391130019001,11.3
391130019002,11.3
391130019003,11.3
391130019004,11.3
391130019005,11.3
391130019006,11.3
391130020001,15.3
391130020002,15.3
391130020003,15.3
391130022001,11.1
391130022002,11.1
391130022003,11.1
391130022004,11.1
391130023001,12.2
391130023002,12.2
391130023003,12.2
391130024001,15.3
391130024002,15.3
391130025001,4.6
391130025002,4.6
391130025003,4.6
391130025004,4.6
391130025005,4.6
391130026001,10.7
391130026002,10.7
391130026003,10.7
391130026004,10.7
391130026005,10.7
391130026006,10.7
391130027001,5.6
391130027002,5.6
391130027003,5.6
391130028001,6.9
391130028002,6.9
391130029001,2.5
391130029002,2.5
391130029003,2.5
391130029004,2.5
391130030001,8.3
391130030002,8.3
391130030003,8.3
391130031001,8.3
391130031002,8.3
391130031003,8.3
391130032011,6.7
391130032012,6.7
391130032013,6.7
391130033001,8.1
391130033002,8.1
391130033003,8.1
391130033004,8.1
391130033005,8.1
391130034021,4.7
391130034022,4.7
391130034031,9.1
391130034032,9.1
391130034041,8.4
391130034042,8.4
391130034043,8.4
391130035001,23.0
391130035002,23.0
391130035003,23.0
391130038001,21.7
391130038002,21.7
391130038003,21.7
391130038004,21.7
391130038005,21.7
391130039001,9.2
391130039002,9.2
391130039003,9.2
391130041001,25.4
391130041002,25.4
391130042001,35.6
391130042002,35.6
391130042003,35.6
391130043001,18.7
391130044001,17.6
391130044002,17.6
391130044003,17.6
391130046001,23.9
391130046002,23.9
391130046003,23.9
391130101001,2.4
391130101002,2.4
391130102001,1.2
391130102002,1.2
391130102003,1.2
391130102004,1.2
391130102005,1.2
391130102006,1.2
391130102007,1.2
391130102008,1.2
391130201001,3.9
391130201002,3.9
391130201003,3.9
391130202001,6.6
391130202002,6.6
391130202003,6.6
391130203001,2.4
391130203002,2.4
391130203003,2.4
391130204001,2.7
391130204002,2.7
391130204003,2.7
391130204004,2.7
391130204005,2.7
391130205001,5.8
391130206011,3.1
391130206012,3.1
391130206021,3.7
391130206022,3.7
391130207001,5.7
391130207002,5.7
391130208001,4.6
391130208002,4.6
391130209001,1.1
391130209002,1.1
391130209003,1.1
391130209004,1.1
391130210001,5.7
391130210002,5.7
391130211001,7.6
391130211002,7.6
391130211003,7.6
391130211004,7.6
391130212001,5.7
391130213011,10.6
391130213012,10.6
391130213013,10.6
391130213021,7.9
391130213022,7.9
391130214001,2.3
391130214002,2.3
391130214003,2.3
391130215011,10.3
391130215012,10.3
391130215013,10.3
391130215021,6.2
391130216011,6.5
391130216012,6.5
391130216021,4.9
391130216022,4.9
391130216023,4.9
391130217001,5.2
391130217002,5.2
391130218001,10.7
391130219001,3.3
391130219002,3.3
391130301001,7.1
391130301002,7.1
391130301003,7.1
391130302001,8.2
391130401011,3.8
391130401012,3.8
391130401021,5.2
391130401031,2.7
391130402011,2.5
391130402012,2.5
391130402031,5.0
391130402032,5.0
391130402041,7.1
391130402042,7.1
391130402043,7.1
391130403021,5.9
391130403022,5.9
391130403023,5.9
391130403031,0.0
391130403032,0.0
391130403033,0.0
391130403034,0.0
391130403051,3.3
391130403061,0.9
391130403062,0.9
391130403063,0.9
391130404011,2.2
391130404012,2.2
391130404013,2.2
391130404031,2.8
391130404032,2.8
391130404051,3.3
391130404052,3.3
391130404053,3.3
391130404061,3.5
391130404062,3.5
391130404063,3.5
391130501011,11.7
391130501012,11.7
391130501031,3.5
391130501032,3.5
391130501033,3.5
391130501034,3.5
391130501035,3.5
391130501041,9.9
391130501042,9.9
391130501051,5.4
391130501052,5.4
391130503011,9.4
391130503012,9.4
391130503021,5.9
391130503022,5.9
391130503023,5.9
391130503031,6.5
391130503032,6.5
391130504011,4.3
391130504012,4.3
391130504021,9.0
391130504022,9.0
391130504023,9.0
391130505021,3.6
391130505022,3.6
391130505031,3.6
391130505032,3.6
391130505033,3.6
391130505041,8.9
391130505042,8.9
391130505043,8.9
391130506001,2.5
391130506002,2.5
391130506003,2.5
391130601001,9.1
391130601002,9.1
391130602001,15.4
391130603001,26.2
391130603002,26.2
391130603003,26.2
391130701011,11.7
391130701012,11.7
391130701013,11.7
391130701021,7.6
391130701022,7.6
391130702011,32.1
391130702021,26.7
391130702022,26.7
391130703001,19.2
391130703002,19.2
391130703003,19.2
391130704001,16.2
391130704002,16.2
391130705001,6.7
391130705002,6.7
391130705003,6.7
391130706001,5.9
391130707001,10.9
391130707002,10.9
391130707003,10.9
391130801001,8.8
391130801002,8.8
391130801003,8.8
391130801004,8.8
391130801005,8.8
391130802001,18.6
391130802002,18.6
391130802003,18.6
391130803001,16.2
391130803002,16.2
391130804001,12.9
391130804002,12.9
391130805001,17.4
391130805002,17.4
391130805003,17.4
391130805004,17.4
391130805005,17.4
391130805006,17.4
391130806001,12.0
391130806002,12.0
391130807001,19.0
391130807002,19.0
391130807003,19.0
391130903021,9.3
391130903022,9.3
391130903023,9.3
391130903024,9.3
391130903025,9.3
391130903026,9.3
391130903031,2.1
391130903041,11.3
391130903042,11.3
391130903043,11.3
391130903044,11.3
391130906001,6.0
391130906002,6.0
391130907001,4.5
391130908001,8.1
391130908002,8.1
391130909001,6.8
391130909002,6.8
391130910001,10.7
391130910002,10.7
391130911001,4.4
391130911002,4.4
391131001011,5.6
391131001012,5.6
391131001013,5.6
391131001014,5.6
391131001021,3.9
391131001022,3.9
391131001023,3.9
391131002011,8.6
391131002012,8.6
391131002013,8.6
391131002021,5.4
391131002022,5.4
391131002031,6.3
391131002032,6.3
391131002033,6.3
391131003011,8.9
391131003012,8.9
391131003013,8.9
391131003021,6.7
391131003022,6.7
391131004001,5.6
391131004002,5.6
391131004003,5.6
391131101001,1.0
391131102011,2.9
391131102012,2.9
391131102013,2.9
391131102021,8.6
391131102022,8.6
391131150021,4.7
391131150022,4.7
391131150111,6.9
391131150112,6.9
391131150113,6.9
391131150121,2.0
391131150122,2.0
391131201011,7.1
391131201012,7.1
391131201021,7.1
391131201022,7.1
391131201023,7.1
391131201031,8.6
391131201032,8.6
391131250001,5.9
391131250002,5.9
391131250003,5.9
391131251011,4.2
391131251012,4.2
391131251013,4.2
391131251021,9.5
391131251022,9.5
391131251023,9.5
391131251024,9.5
391131301011,5.9
391131301012,5.9
391131301021,3.8
391131301022,3.8
391131301023,3.8
391131301024,3.8
391131301025,3.8
391131401001,8.8
391131401002,8.8
391131401003,8.8
391131401004,8.8
391131501001,5.3
391131501002,5.3
391131501003,5.3
391131501004,5.3
391131601001,3.1
391131601002,3.1
391131650001,4.3
391131650002,4.3
391131650003,4.3
391131651001,15.3
391131651002,15.3
391131651003,15.3
391131652001,8.3
391131652002,8.3
391139800001,
391159688001,11.8
391159688002,11.8
391159688003,11.8
391159689001,6.8
391159689002,6.8
391159689003,6.8
391159689004,6.8
391159690001,3.6
391159690002,3.6
391159690003,3.6
391159690004,3.6
391159691001,11.4
391159691002,11.4
391159691003,11.4
391159691004,11.4
391179650001,4.2
391179650002,4.2
391179650003,4.2
391179651001,1.5
391179651002,1.5
391179651003,1.5
391179652001,9.0
391179652002,9.0
391179652003,9.0
391179652004,9.0
391179652005,9.0
391179653001,4.8
391179653002,4.8
391179653003,4.8
391179653004,4.8
391179653005,4.8
391179654001,3.5
391179654002,3.5
391179654003,3.5
391179655001,5.2
391179655002,5.2
391179655003,5.2
391179655004,5.2
391199110001,5.2
391199110002,5.2
391199110003,5.2
391199110004,5.2
391199111001,5.7
391199111002,5.7
391199111003,5.7
391199111004,5.7
391199111005,5.7
391199112001,4.1
391199112002,4.1
391199112003,4.1
391199112004,4.1
391199113001,1.2
391199113002,1.2
391199113003,1.2
391199113004,1.2
391199114001,13.2
391199114002,13.2
391199114003,13.2
391199114004,13.2
391199114005,13.2
391199115001,6.4
391199115002,6.4
391199115003,6.4
391199115004,6.4
391199116001,2.9
391199116002,2.9
391199116003,2.9
391199116004,2.9
391199116005,2.9
391199117001,12.6
391199117002,12.6
391199117003,12.6
391199117004,12.6
391199118001,6.0
391199118002,6.0
391199118003,6.0
391199118004,6.0
391199119001,6.2
391199119002,6.2
391199119003,6.2
391199120001,15.5
391199120002,15.5
391199120003,15.5
391199121001,25.4
391199121002,25.4
391199121003,25.4
391199121004,25.4
391199122001,6.8
391199122002,6.8
391199122003,6.8
391199122004,6.8
391199123001,6.4
391199123002,6.4
391199123003,6.4
391199124001,8.7
391199124002,8.7
391199124003,8.7
391199124004,8.7
391199125001,9.2
391199125002,9.2
391199125003,9.2
391199125004,9.2
391199126001,5.3
391199126002,5.3
391199126003,5.3
391199127001,5.9
391199127002,5.9
391199127003,5.9
391199127004,5.9
391199128001,7.3
391199128002,7.3
391199128003,7.3
391199128004,7.3
391219683001,6.8
391219683002,6.8
391219683003,6.8
391219683004,6.8
391219684001,6.7
391219684002,6.7
391219684003,6.7
391219684004,6.7
391219685001,5.6
391219685002,5.6
391219685003,5.6
391219685004,5.6
391230501001,4.8
391230502011,6.6
391230502012,6.6
391230502021,9.5
391230502022,9.5
391230503011,8.6
391230503012,8.6
391230503013,8.6
391230503021,5.0
391230503022,5.0
391230503023,5.0
391230505001,6.0
391230505002,6.0
391230505003,6.0
391230505004,6.0
391230506001,6.6
391230506002,6.6
391230506003,6.6
391230506004,6.6
391230507001,3.1
391230507002,3.1
391230507003,3.1
391230508001,4.5
391230508002,4.5
391230508003,4.5
391230508004,4.5
391230509001,2.2
391230509002,2.2
391230509003,2.2
391230509004,2.2
391230509005,2.2
391230510001,5.6
391230510002,5.6
391230510003,5.6
391230510004,5.6
391230510005,5.6
391230511001,3.4
391230511002,3.4
391230511003,3.4
391230512001,5.2
391230512002,5.2
391230512003,5.2
391230512004,5.2
391259601001,10.2
391259601002,10.2
391259601003,10.2
391259602001,1.9
391259602002,1.9
391259602003,1.9
391259603001,2.6
391259603002,2.6
391259603003,2.6
391259603004,2.6
391259604001,7.4
391259604002,7.4
391259604003,7.4
391259605001,8.2
391259605002,8.2
391259605003,8.2
391259605004,8.2
391279658001,8.6
391279658002,8.6
391279658003,8.6
391279658004,8.6
391279658005,8.6
391279659001,7.1
391279659002,7.1
391279659003,7.1
391279659004,7.1
391279660001,16.4
391279660002,16.4
391279660003,16.4
391279660004,16.4
391279660005,16.4
391279661001,11.2
391279661002,11.2
391279661003,11.2
391279661004,11.2
391279662001,5.1
391279662002,5.1
391279662003,5.1
391279662004,5.1
391279662005,5.1
391279663001,7.5
391279663002,7.5
391279663003,7.5
391279663004,7.5
391279663005,7.5
391290201001,10.6
391290201002,10.6
391290202001,10.6
391290202002,10.6
391290202003,10.6
391290203101,7.8
391290203102,7.8
391290203103,7.8
391290203104,7.8
391290203201,2.6
391290203202,2.6
391290204001,7.9
391290204002,7.9
391290211001,3.2
391290211002,3.2
391290211003,3.2
391290211004,3.2
391290211005,3.2
391290212001,6.9
391290212002,6.9
391290212003,6.9
391290212004,6.9
391290212005,6.9
391290213001,
391290214011,6.8
391290214012,6.8
391290214021,3.5
391290214022,3.5
391290215001,4.3
391290215002,4.3
391290216001,5.6
391290216002,5.6
391290216003,5.6
391290217001,4.4
391290217002,4.4
391290217003,4.4
391319522001,13.1
391319522002,13.1
391319522003,13.1
391319522004,13.1
391319523001,11.0
391319523002,11.0
391319523003,11.0
391319523004,11.0
391319524001,10.8
391319524002,10.8
391319524003,10.8
391319524004,10.8
391319525001,8.4
391319525002,8.4
391319525003,8.4
391319525004,8.4
391319526001,14.4
391319526002,14.4
391319526003,14.4
391319527001,3.9
391319527002,3.9
391319527003,3.9
391336001021,6.4
391336001022,6.4
391336001031,4.3
391336001032,4.3
391336001033,4.3
391336001034,4.3
391336002001,6.1
391336002002,6.1
391336002003,6.1
391336003011,5.1
391336003012,5.1
391336003013,5.1
391336003014,5.1
391336003015,5.1
391336003021,4.8
391336003022,4.8
391336003023,4.8
391336004011,4.1
391336004012,4.1
391336004013,4.1
391336004021,2.9
391336004022,2.9
391336004031,5.7
391336004032,5.7
391336004033,5.7
391336004034,5.7
391336005001,8.5
391336005002,8.5
391336005003,8.5
391336005004,8.5
391336005005,8.5
391336006021,3.6
391336006022,3.6
391336006031,10.3
391336006032,10.3
391336007031,16.5
391336007041,6.9
391336007051,8.1
391336007061,10.1
391336008001,8.4
391336008002,8.4
391336008003,8.4
391336009011,13.1
391336009012,13.1
391336009013,13.1
391336009014,13.1
391336009021,12.0
391336009022,12.0
391336009023,12.0
391336009024,12.0
391336010001,7.7
391336010002,7.7
391336010003,7.7
391336011001,8.8
391336011002,8.8
391336011003,8.8
391336012001,6.2
391336012002,6.2
391336012003,6.2
391336012004,6.2
391336013001,9.9
391336013002,9.9
391336013003,9.9
391336013004,9.9
391336014001,8.3
391336014002,8.3
391336014003,8.3
391336014004,8.3
391336015011,5.7
391336015012,5.7
391336015021,10.8
391336015022,10.8
391336015023,10.8
391336015031,8.5
391336015032,8.5
391336015033,8.5
391336016001,8.2
391336016002,8.2
391336016003,8.2
391336016004,8.2
391336017011,3.1
391336017012,3.1
391336017021,4.2
391336017022,4.2
391336017023,4.2
391336018011,4.9
391336018012,4.9
391336018021,6.6
391336018022,6.6
391336019011,7.0
391336019012,7.0
391336019021,14.9
391336019022,14.9
391336020001,4.0
391336020002,4.0
391336020003,4.0
391336020004,4.0
391336021001,3.7
391336021002,3.7
391336021003,3.7
391336021004,3.7
391354001001,5.0
391354001002,5.0
391354001003,5.0
391354001004,5.0
391354101001,8.2
391354101002,8.2
391354201001,4.5
391354201002,4.5
391354201003,4.5
391354201004,4.5
391354301001,8.8
391354301002,8.8
391354401001,8.3
391354401002,8.3
391354501001,1.4
391354501002,1.4
391354550011,12.5
391354550012,12.5
391354550021,7.9
391354550022,7.9
391354550023,7.9
391354550024,7.9
391354550025,7.9
391354601001,3.7
391354601002,3.7
391354601003,3.7
391354701011,5.2
391354701012,5.2
391354701021,7.9
391354701022,7.9
391354701023,7.9
391354801001,4.2
391354801002,4.2
391354801003,4.2
391370301001,0.8
391370301002,0.8
391370301003,0.8
391370301004,0.8
391370302001,3.2
391370302002,3.2
391370302003,3.2
391370302004,3.2
391370303001,4.4
391370303002,4.4
391370303003,4.4
391370303004,4.4
391370303005,4.4
391370303006,4.4
391370304001,2.1
391370304002,2.1
391370304003,2.1
391370305001,1.9
391370305002,1.9
391370305003,1.9
391370306001,1.0
391370306002,1.0
391370306003,1.0
391370307001,1.9
391370307002,1.9
391370307003,1.9
391370307004,1.9
391390004001,7.9
391390004002,7.9
391390005001,19.0
391390005002,19.0
391390005003,19.0
391390006001,18.7
391390006002,18.7
391390007001,20.0
391390007002,20.0
391390008001,7.5
391390008002,7.5
391390008003,7.5
391390009001,9.1
391390009002,9.1
391390009003,9.1
391390010001,7.1
391390010002,7.1
391390010003,7.1
391390011001,11.4
391390011002,11.4
391390012001,6.8
391390012002,6.8
391390013001,3.5
391390013002,3.5
391390014001,9.3
391390014002,9.3
391390015001,14.1
391390015002,14.1
391390015003,14.1
391390016001,14.5
391390016002,14.5
391390017001,4.3
391390018001,14.6
391390018002,14.6
391390018003,14.6
391390019001,8.0
391390019002,8.0
391390019003,8.0
391390019004,8.0
391390019005,8.0
391390020001,9.7
391390020002,9.7
391390020003,9.7
391390020004,9.7
391390020005,9.7
391390021011,9.7
391390021012,9.7
391390021013,9.7
391390021014,9.7
391390021021,0.4
391390021022,0.4
391390021023,0.4
391390022001,4.4
391390022002,4.4
391390022003,4.4
391390022004,4.4
391390022005,4.4
391390022006,4.4
391390023001,4.0
391390023002,4.0
391390023003,4.0
391390023004,4.0
391390023005,4.0
391390024001,3.6
391390024002,3.6
391390024003,3.6
391390025001,3.5
391390025002,3.5
391390025003,3.5
391390025004,3.5
391390026001,7.4
391390026002,7.4
391390026003,7.4
391390026004,7.4
391390026005,7.4
391390027001,3.2
391390027002,3.2
391390027003,3.2
391390027004,3.2
391390027005,3.2
391390028001,4.7
391390028002,4.7
391390028003,4.7
391390029001,1.5
391390029002,1.5
391390029003,1.5
391390030011,6.8
391390030012,6.8
391390030013,6.8
391390030014,6.8
391390030021,5.4
391390030022,5.4
391390030023,5.4
391390031001,24.6
391390031002,24.6
391419555001,7.0
391419555002,7.0
391419555003,7.0
391419555004,7.0
391419555005,7.0
391419556011,7.3
391419556012,7.3
391419556021,0.0
391419556031,4.9
391419556032,4.9
391419556033,4.9
391419557001,11.0
391419557002,11.0
391419557003,11.0
391419557004,11.0
391419558001,8.8
391419558002,8.8
391419558003,8.8
391419558004,8.8
391419559001,3.1
391419559002,3.1
391419559003,3.1
391419559004,3.1
391419560001,7.8
391419560002,7.8
391419560003,7.8
391419560004,7.8
391419561001,9.6
391419561002,9.6
391419561003,9.6
391419561004,9.6
391419561005,9.6
391419562001,5.4
391419562002,5.4
391419562003,5.4
391419563001,4.9
391419563002,4.9
391419563003,4.9
391419564001,7.3
391419564002,7.3
391419564003,7.3
391419564004,7.3
391419565001,12.4
391419565002,12.4
391419565003,12.4
391419565004,12.4
391419566001,5.1
391419566002,5.1
391419566003,5.1
391419567001,5.9
391419567002,5.9
391419567003,5.9
391419567004,5.9
391419568001,14.0
391419568002,14.0
391419568003,14.0
391419568004,14.0
391419568005,14.0
391419569001,20.7
391419569002,20.7
391419569003,20.7
391419569004,20.7
391439608001,5.4
391439608002,5.4
391439608003,5.4
391439608004,5.4
391439609001,5.4
391439609002,5.4
391439609003,5.4
391439609004,5.4
391439610001,4.6
391439610002,4.6
391439610003,4.6
391439610004,4.6
391439611001,6.4
391439611002,6.4
391439611003,6.4
391439611004,6.4
391439612001,2.1
391439612002,2.1
391439612003,2.1
391439612004,2.1
391439613001,2.8
391439613002,2.8
391439613003,2.8
391439613004,2.8
391439614001,7.6
391439614002,7.6
391439614003,7.6
391439615001,5.1
391439615002,5.1
391439615003,5.1
391439615004,5.1
391439615005,5.1
391439616001,18.8
391439616002,18.8
391439616003,18.8
391439617001,6.4
391439617002,6.4
391439617003,6.4
391439617004,6.4
391439618001,9.4
391439618002,9.4
391439618003,9.4
391439618004,9.4
391439619001,2.9
391439619002,2.9
391439619003,2.9
391439620001,4.1
391439620002,4.1
391439620003,4.1
391439620004,4.1
391439620005,4.1
391439621001,2.0
391439621002,2.0
391439621003,2.0
391439621004,2.0
391439622001,4.4
391439622002,4.4
391439622003,4.4
391439622004,4.4
391450021001,7.3
391450021002,7.3
391450021003,7.3
391450022001,9.6
391450022002,9.6
391450022003,9.6
391450022004,9.6
391450023001,7.6
391450023002,7.6
391450023003,7.6
391450023004,7.6
391450024001,7.5
391450024002,7.5
391450024003,7.5
391450024004,7.5
391450025001,4.4
391450025002,4.4
391450025003,4.4
391450025004,4.4
391450026001,4.5
391450026002,4.5
391450026003,4.5
391450026004,4.5
391450027001,7.7
391450027002,7.7
391450027003,7.7
391450027004,7.7
391450028001,9.2
391450028002,9.2
391450028003,9.2
391450028004,9.2
391450029001,3.4
391450029002,3.4
391450029003,3.4
391450029004,3.4
391450029005,3.4
391450030001,6.6
391450030002,6.6
391450030003,6.6
391450030004,6.6
391450031001,11.1
391450031002,11.1
391450031003,11.1
391450032001,8.1
391450032002,8.1
391450033001,11.7
391450033002,11.7
391450034001,21.5
391450034002,21.5
391450034003,21.5
391450034004,21.5
391450034005,21.5
391450035001,13.0
391450035002,13.0
391450035003,13.0
391450035004,13.0
391450036001,3.0
391450036002,3.0
391450036003,3.0
391450037001,13.8
391450037002,13.8
391450037003,13.8
391450038001,11.9
391450038002,11.9
391450038003,11.9
391450039001,11.7
391450039002,11.7
391450039003,11.7
391450039004,11.7
391450040001,8.5
391450040002,8.5
391450040003,8.5
391450040004,8.5
391479625001,0.5
391479625002,0.5
391479625003,0.5
391479625004,0.5
391479626001,5.4
391479626002,5.4
391479626003,5.4
391479626004,5.4
391479627001,7.0
391479627002,7.0
391479627003,7.0
391479627004,7.0
391479628001,7.1
391479628002,7.1
391479628003,7.1
391479628004,7.1
391479629001,6.9
391479629002,6.9
391479629003,6.9
391479629004,6.9
391479629005,6.9
391479630001,11.3
391479630002,11.3
391479630003,11.3
391479631001,0.9
391479631002,0.9
391479631003,0.9
391479631004,0.9
391479632001,5.4
391479632002,5.4
391479632003,5.4
391479632004,5.4
391479633001,10.6
391479633002,10.6
391479633003,10.6
391479633004,10.6
391479634001,8.1
391479634002,8.1
391479634003,8.1
391479635001,7.8
391479635002,7.8
391479635003,7.8
391479635004,7.8
391479635005,7.8
391479636001,9.9
391479636002,9.9
391479636003,9.9
391479636004,9.9
391479636005,9.9
391479637001,3.0
391479637002,3.0
391479637003,3.0
391479637004,3.0
391479638001,3.2
391479638002,3.2
391479638003,3.2
391479638004,3.2
391499714001,2.9
391499714002,2.9
391499714003,2.9
391499715001,1.5
391499715002,1.5
391499715003,1.5
391499715004,1.5
391499716001,3.7
391499716002,3.7
391499716003,3.7
391499717001,3.7
391499717002,3.7
391499717003,3.7
391499718001,6.2
391499718002,6.2
391499718003,6.2
391499718004,6.2
391499719001,3.6
391499719002,3.6
391499719003,3.6
391499719004,3.6
391499720001,8.5
